#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr9	64878789	64889063	AC125634.1	AC125634.1 (from geneSymbol)
chr9	64880368	64880475	RNU6-1293P	RNA, U6 small nuclear 1293, pseudogene (from HGNC RNU6-1293P)
chr9	65189994	65193610	BMS1P12	BMS1, ribosome biogenesis factor pseudogene 12 (from HGNC BMS1P12)
chr9	65219986	65230861	AL512605.1	Homo sapiens uncharacterized LOC101928381 (LOC101928381), long non-coding RNA. (from RefSeq NR_121570)
chr9	65222521	65222777	AL512605.2	AL512605.2 (from geneSymbol)
chr9	65250542	65250826	IGKV1OR9-1	immunoglobulin kappa variable 1/OR9-1 (pseudogene) (from HGNC IGKV1OR9-1)
chr9	65282100	65285209	FOXD4L5	Homo sapiens forkhead box D4 like 5 (FOXD4L5), mRNA. (from RefSeq NM_001126334)
chr9	65287913	65323015	CBWD4P	COBW domain containing 4 pseudogene (from HGNC CBWD4P)
chr9	65573383	65573495	RF00019	RF00019 (from geneSymbol)
chr9	65646981	65652679	FRG1KP	FSHD region gene 1 family member K, pseudogene (from HGNC FRG1KP)
chr9	65675798	65734041	CBWD5	Homo sapiens COBW domain containing 5 (CBWD5), transcript variant 5, mRNA. (from RefSeq NM_001330668)
chr9	65736554	65738784	FOXD4L4	Homo sapiens forkhead box D4 like 4 (FOXD4L4), mRNA. (from RefSeq NM_199244)
chr9	65770954	65771434	IGKV1OR-3	immunoglobulin kappa variable 1/OR-3 (pseudogene) (from HGNC IGKV1OR-3)
chr9	65798725	65799124	BX284632.2	BX284632.2 (from geneSymbol)
chr9	65816931	65817472	BX284632.1	BX284632.1 (from geneSymbol)
chr9	65828119	65831696	BMS1P13	BMS1, ribosome biogenesis factor pseudogene 13 (from HGNC BMS1P13)
chr9	65865189	65877274	AC129778.1	Homo sapiens cDNA FLJ39833 fis, clone SPLEN2013714. (from mRNA AK097152)
chr9	65878765	65894790	AQP7P3	aquaporin 7 pseudogene 3 (from HGNC AQP7P3)
chr9	66014524	66020816	AL136317.2	Homo sapiens cDNA FLJ37325 fis, clone BRAMY2018295. (from mRNA AK094644)
chr9	66017642	66017868	AL136317.1	AL136317.1 (from geneSymbol)
chr9	66022660	66024338	GXYLT1P4	glucoside xylosyltransferase 1 pseudogene 4 (from HGNC GXYLT1P4)
chr9	66029263	66030169	AL136317.3	Sequence 367861 from Patent EP1572962. (from mRNA JD386837)
chr9	66042645	66043342	AL669942.2	Sequence 295841 from Patent EP1572962. (from mRNA JD314817)
chr9	66047086	66052734	AL669942.1	Homo sapiens family with sequence similarity 95 member B1-like (LOC105379252), long non-coding RNA. (from RefSeq NR_136310)
chr9	66082349	66083187	SNX18P4	sorting nexin 18 pseudogene 4 (from HGNC SNX18P4)
chr9	66084803	66085031	AL513478.1	AL513478.1 (from geneSymbol)
chr9	66109393	66152966	ANKRD20A3	Homo sapiens ankyrin repeat domain 20 family member A3 (ANKRD20A3), mRNA. (from RefSeq NM_001012419)
chr9	66142220	66142327	RNU6-538P	RNA, U6 small nuclear 538, pseudogene (from HGNC RNU6-538P)
chr9	66164523	66179430	AL513478.2	AL513478.2 (from geneSymbol)
chr9	66182325	66188451	AL513478.3	AL513478.3 (from geneSymbol)
chr9	66204895	66208833	AL513478.4	AL513478.4 (from geneSymbol)
chr9	66253423	66254464	AL591479.1	AL591479.1 (from geneSymbol)
chr9	66635753	66637197	RBPJP2	RBPJ pseudogene 2 (from HGNC RBPJP2)
chr9	66641313	66642277	RAB28P4	RAB28, member RAS oncogene family pseudogene 4 (from HGNC RAB28P4)
chr9	66721157	66722760	ATP5F1AP10	ATP synthase F1 subunit alpha pseudogene 10 (from HGNC ATP5F1AP10)
chr9	66724583	66725064	SDR42E1P4	short chain dehydrogenase/reductase family 42E, member 1 pseudogene 4 (from HGNC SDR42E1P4)
chr9	66744560	66745929	FKBP4P8	FK506 binding protein 4 pseudogene 8 (from HGNC FKBP4P8)
chr9	66879453	66879940	BX664608.1	BX664608.1 (from geneSymbol)
chr9	66900728	66921439	ZNF658	Homo sapiens zinc finger protein 658 (ZNF658), transcript variant 2, mRNA. (from RefSeq NM_033160)
chr9	66942702	66951405	AL353770.4	AL353770.4 (from geneSymbol)
chr9	66962270	66962348	AL353770.2	AL353770.2 (from geneSymbol)
chr9	66976519	66976991	FAM74A3	family with sequence similarity 74 member A3 (from HGNC FAM74A3)
chr9	66979131	66988373	AL353770.3	AL353770.3 (from geneSymbol)
chr9	66979459	66979862	AL353770.1	AL353770.1 (from geneSymbol)
chr9	66986303	66992583	SPATA31A3	Homo sapiens SPATA31 subfamily A member 3 (SPATA31A3), mRNA. (from RefSeq NM_001083124)
chr9	67059559	67293468	CNTNAP3P2	Homo sapiens contactin associated protein-like 3 pseudogene 2 (CNTNAP3P2), non-coding RNA. (from RefSeq NR_111893)
chr9	67175774	67176035	RN7SL422P	RNA, 7SL, cytoplasmic 422, pseudogene (from HGNC RN7SL422P)
chr9	67203634	67208072	AL162233.1	AL162233.1 (from geneSymbol)
chr9	67211662	67213067	RBM17P2	RNA binding motif protein 17 pseudogene 2 (from HGNC RBM17P2)
chr9	67328206	67329404	BX005195.1	BX005195.1 (from geneSymbol)
chr9	67512033	67515393	BX664730.1	BX664730.1 (from geneSymbol)
chr9	67697075	67697187	RF00019	RF00019 (from geneSymbol)
chr9	67713909	67713967	AL627230.5	AL627230.5 (from geneSymbol)
chr9	67714722	67714914	AL627230.3	AL627230.3 (from geneSymbol)
chr9	67717410	67719178	FAM27E3	Homo sapiens family with sequence similarity 27 member E3 (FAM27E3), long non-coding RNA. (from RefSeq NR_103833)
chr9	67718820	67719022	AL627230.8	Sequence 179739 from Patent EP1572962. (from mRNA JD198715)
chr9	67721883	67722094	AL627230.1	Sequence 179739 from Patent EP1572962. (from mRNA JD198715)
chr9	67722082	67722683	AL627230.7	AL627230.7 (from geneSymbol)
chr9	67723735	67724105	AL627230.4	Sequence 36633 from Patent EP1572962. (from mRNA JD055609)
chr9	67725689	67725902	FAM27B	family with sequence similarity 27 member B (from HGNC FAM27B)
chr9	67725889	67726544	AL627230.2	Homo sapiens cDNA FLJ36039 fis, clone TESTI2017311. (from mRNA AK093358)
chr9	67791498	67791782	RN7SL787P	RNA, 7SL, cytoplasmic 787, pseudogene (from HGNC RN7SL787P)
chr9	67797086	67797181	RF00156	RF00156 (from geneSymbol)
chr9	67797220	67797500	AL627230.6	AL627230.6 (from geneSymbol)
chr9	67859146	67902094	ANKRD20A1	Homo sapiens ankyrin repeat domain 20 family member A1 (ANKRD20A1), mRNA. (from RefSeq NM_032250)
chr9	67869946	67870053	RNU6-368P	RNA, U6 small nuclear 368, pseudogene (from HGNC RNU6-368P)
chr9	67901098	67920552	BX649567.1	BX649567.1 (from geneSymbol)
chr9	68228650	68229312	AL353608.2	AL353608.2 (from geneSymbol)
chr9	68241480	68300013	CBWD3	Homo sapiens COBW domain containing 3 (CBWD3), transcript variant 1, mRNA. (from RefSeq NM_201453)
chr9	68250468	68251656	AL353608.4	Sequence 409473 from Patent EP1572962. (from mRNA JD428449)
chr9	68302866	68304905	FOXD4L3	Homo sapiens forkhead box D4 like 3 (FOXD4L3), mRNA. (from RefSeq NM_199135)
chr9	68306527	68330436	AL353608.3	Homo sapiens uncharacterized LOC440896 (LOC440896), transcript variant 1, long non-coding RNA. (from RefSeq NR_147036)
chr9	68307392	68308445	AL353608.1	AL353608.1 (from geneSymbol)
chr9	68355188	68357820	PGM5-AS1	Homo sapiens PGM5 antisense RNA 1 (PGM5-AS1), transcript variant 2, long non-coding RNA. (from RefSeq NR_121192)
chr9	68356898	68531061	PGM5	Homo sapiens phosphoglucomutase 5 (PGM5), mRNA. (from RefSeq NM_021965)
chr9	68395692	68399271	AL161457.2	AL161457.2 (from geneSymbol)
chr9	68426842	68429369	AL161457.1	AL161457.1 (from geneSymbol)
chr9	68536579	68540867	TMEM252	Homo sapiens transmembrane protein 252 (TMEM252), mRNA. (from RefSeq NM_153237)
chr9	68541035	68644442	AL353616.2	Homo sapiens, clone IMAGE:5760143, mRNA. (from mRNA BC039548)
chr9	68543540	68546116	LINC01506	long intergenic non-protein coding RNA 1506 (from HGNC LINC01506)
chr9	68609124	68611984	AL353616.1	AL353616.1 (from geneSymbol)
chr9	68705699	69009175	PIP5K1B	Homo sapiens phosphatidylinositol-4-phosphate 5-kinase type 1 beta (PIP5K1B), transcript variant 2, mRNA. (from RefSeq NM_003558)
chr9	68780033	68784608	FAM122A	Homo sapiens family with sequence similarity 122A (FAM122A), mRNA. (from RefSeq NM_138333)
chr9	68788306	68789670	AL354794.2	AL354794.2 (from geneSymbol)
chr9	68822402	68843275	AL354794.1	AL354794.1 (from geneSymbol)
chr9	68935872	68935979	RNU6-820P	RNA, U6 small nuclear 820, pseudogene (from HGNC RNU6-820P)
chr9	69012528	69014113	PRKACG	Homo sapiens protein kinase cAMP-activated catalytic subunit gamma (PRKACG), mRNA. (from RefSeq NM_002732)
chr9	69035258	69079076	FXN	Homo sapiens frataxin (FXN), transcript variant 1, mRNA. (from RefSeq NM_000144)
chr9	69035749	69255187	AL358113.1	Human X104 mRNA, complete cds. (from mRNA L27476)
chr9	69107925	69108217	AL162730.1	AL162730.1 (from geneSymbol)
chr9	69123047	69246746	TJP2	tight junction protein 2 (from HGNC TJP2)
chr9	69296684	69307135	BANCR	Homo sapiens BRAF-activated non-protein coding RNA (BANCR), long non-coding RNA. (from RefSeq NR_047671)
chr9	69325221	69392552	FAM189A2	Homo sapiens family with sequence similarity 189 member A2 (FAM189A2), transcript variant 3, mRNA. (from RefSeq NM_001347995)
chr9	69427529	69672306	APBA1	Homo sapiens amyloid beta precursor protein binding family A member 1 (APBA1), mRNA. (from RefSeq NM_001163)
chr9	69428247	69428721	AL355140.1	AL355140.1 (from geneSymbol)
chr9	69472465	69494513	AL353693.1	AL353693.1 (from geneSymbol)
chr9	69672748	69673713	AL162412.1	AL162412.1 (from geneSymbol)
chr9	69709521	69759941	PTAR1	protein prenyltransferase alpha subunit repeat containing 1 (from HGNC PTAR1)
chr9	69819404	69820667	C9orf135-DT	C9orf135 divergent transcript (from HGNC C9orf135-DT)
chr9	69820792	69906232	C9orf135	Homo sapiens chromosome 9 open reading frame 135 (C9orf135), transcript variant 4, mRNA. (from RefSeq NM_001308086)
chr9	69884362	69884654	RN7SL570P	RNA, 7SL, cytoplasmic 570, pseudogene (from HGNC RN7SL570P)
chr9	70043580	70226970	MAMDC2	Homo sapiens MAM domain containing 2 (MAMDC2), transcript variant 2, non-coding RNA. (from RefSeq NR_125850)
chr9	70153133	70157540	MAMDC2-AS1	MAMDC2 antisense RNA 1 (from HGNC MAMDC2-AS1)
chr9	70188570	70188750	RNU2-5P	RNA, U2 small nuclear 5, pseudogene (from HGNC RNU2-5P)
chr9	70193996	70258866	SMC5-AS1	SMC5 antisense RNA 1 (head to head) (from HGNC SMC5-AS1)
chr9	70217194	70217668	RPL24P8	ribosomal protein L24 pseudogene 8 (from HGNC RPL24P8)
chr9	70258961	70354888	SMC5	Homo sapiens structural maintenance of chromosomes 5 (SMC5), mRNA. (from RefSeq NM_015110)
chr9	70310874	70312120	AL162390.1	Homo sapiens, clone IMAGE:5722724, mRNA. (from mRNA BC035661)
chr9	70311606	70311701	RF00019	Homo sapiens piRNA piR-33044, complete sequence. (from mRNA DQ592932)
chr9	70384596	70414624	KLF9	Homo sapiens Kruppel like factor 9 (KLF9), mRNA. (from RefSeq NM_001206)
chr9	70535952	70862910	TRPM3	Homo sapiens transient receptor potential cation channel subfamily M member 3 (TRPM3), transcript variant 5, mRNA. (from RefSeq NM_206946)
chr9	70579162	70579461	RN7SL726P	RNA, 7SL, cytoplasmic 726, pseudogene (from HGNC RN7SL726P)
chr9	70708046	70712863	AL159990.2	AL159990.2 (from geneSymbol)
chr9	70726039	70730856	AL159990.1	AL159990.1 (from geneSymbol)
chr9	70809974	70810084	MIR204	Homo sapiens microRNA 204 (MIR204), microRNA. (from RefSeq NR_029621)
chr9	70916996	70917501	PIGUP1	phosphatidylinositol glycan anchor biosynthesis class U pseudogene 1 (from HGNC PIGUP1)
chr9	71589600	71589933	RPL35AP21	ribosomal protein L35a pseudogene 21 (from HGNC RPL35AP21)
chr9	71683365	71768884	CEMIP2	Homo sapiens cell migration inducing hyaluronidase 2 (CEMIP2), transcript variant 1, mRNA. (from RefSeq NM_013390)
chr9	71804282	71804826	AL671309.1	AL671309.1 (from geneSymbol)
chr9	71865151	71910742	ABHD17B	Homo sapiens abhydrolase domain containing 17B (ABHD17B), transcript variant 2, mRNA. (from RefSeq NM_001025780)
chr9	71902454	71902550	RF00019	JP 2014500723-A/192785: Polycomb-Associated Non-Coding RNAs. (from mRNA LF385282)
chr9	71911544	71973457	C9orf85	Homo sapiens chromosome 9 open reading frame 85 (C9orf85), transcript variant 2, mRNA. (from RefSeq NM_182505)
chr9	72007880	72008136	HSPB1P1	heat shock protein family B (small) member 1 pseudogene 1 (from HGNC HSPB1P1)
chr9	72051375	72060605	C9orf57	Homo sapiens chromosome 9 open reading frame 57 (C9orf57), mRNA. (from RefSeq NM_001128618)
chr9	72107817	72108312	BTF3P4	basic transcription factor 3 pseudogene 4 (from HGNC BTF3P4)
chr9	72149452	72253560	GDA	guanine deaminase (from HGNC GDA)
chr9	72257335	72257783	AL135924.2	AL135924.2 (from geneSymbol)
chr9	72275452	72275973	AL135924.1	AL135924.1 (from geneSymbol)
chr9	72299719	72299838	RNA5SP285	RNA, 5S ribosomal pseudogene 285 (from HGNC RNA5SP285)
chr9	72305435	72343210	LINC01504	Homo sapiens long intergenic non-protein coding RNA 1504 (LINC01504), transcript variant 1, long non-coding RNA. (from RefSeq NR_110952)
chr9	72351424	72364592	ZFAND5	Homo sapiens zinc finger AN1-type containing 5 (ZFAND5), transcript variant f, mRNA. (from RefSeq NM_001278245)
chr9	72445753	72445969	AL445646.1	AL445646.1 (from geneSymbol)
chr9	72470373	72471076	AL596448.1	AL596448.1 (from geneSymbol)
chr9	72521800	72836351	TMC1	Homo sapiens transmembrane channel like 1 (TMC1), mRNA. (from RefSeq NM_138691)
chr9	72655831	72656192	RPS20P24	ribosomal protein S20 pseudogene 24 (from HGNC RPS20P24)
chr9	72741151	72741617	RPS27AP15	ribosomal protein S27a pseudogene 15 (from HGNC RPS27AP15)
chr9	72871727	72874098	LINC01474	Homo sapiens long intergenic non-protein coding RNA 1474 (LINC01474), transcript variant 2, long non-coding RNA. (from RefSeq NR_121180)
chr9	72900661	72953055	ALDH1A1	Homo sapiens aldehyde dehydrogenase 1 family member A1 (ALDH1A1), mRNA. (from RefSeq NM_000689)
chr9	73042744	73056528	CYP1D1P	cytochrome P450 family 1 subfamily D member 1, pseudogene (from HGNC CYP1D1P)
chr9	73151756	73170393	ANXA1	Homo sapiens annexin A1 (ANXA1), mRNA. (from RefSeq NM_000700)
chr9	73474377	73476073	DPP3P2	dipeptidyl peptidase 3 pseudogene 2 (from HGNC DPP3P2)
chr9	73573614	73579498	AL451127.1	AL451127.1 (from geneSymbol)
chr9	73648827	73649839	AL512594.1	Sequence 225715 from Patent EP1572962. (from mRNA JD244691)
chr9	73750971	73751077	RNA5SP286	RNA, 5S ribosomal pseudogene 286 (from HGNC RNA5SP286)
chr9	73870895	73873297	AL513124.1	AL513124.1 (from geneSymbol)
chr9	74371530	74383530	AL355674.1	Homo sapiens uncharacterized LOC101927358 (LOC101927358), long non-coding RNA. (from RefSeq NR_121182)
chr9	74485550	74499127	RORB-AS1	RORB antisense RNA 1 (from HGNC RORB-AS1)
chr9	74497364	74693177	RORB	Homo sapiens RAR related orphan receptor B (RORB), transcript variant 1, mRNA. (from RefSeq NM_006914)
chr9	74722494	74888094	TRPM6	Homo sapiens transient receptor potential cation channel subfamily M member 6 (TRPM6), transcript variant a, mRNA. (from RefSeq NM_017662)
chr9	74799894	74800222	RN7SKP47	RNA, 7SK small nuclear pseudogene 47 (from HGNC RN7SKP47)
chr9	74804472	74804773	RPSAP75	ribosomal protein SA pseudogene 75 (from HGNC RPSAP75)
chr9	74857674	74857781	RNU6-445P	RNA, U6 small nuclear 445, pseudogene (from HGNC RNU6-445P)
chr9	74935175	74935696	AL158825.1	AL158825.1 (from geneSymbol)
chr9	74946580	74952886	C9orf40	Homo sapiens chromosome 9 open reading frame 40 (C9orf40), mRNA. (from RefSeq NM_017998)
chr9	74952967	74996293	C9orf41-AS1	Homo sapiens C9orf41 antisense RNA 1 (C9orf41-AS1), long non-coding RNA. (from RefSeq NR_121183)
chr9	74981019	75028394	CARNMT1	Homo sapiens carnosine N-methyltransferase 1 (CARNMT1), transcript variant 3, non-coding RNA. (from RefSeq NR_135282)
chr9	75009827	75016036	AL158825.2	AL158825.2 (from geneSymbol)
chr9	75016680	75016848	RF02271	JP 2014500723-A/18778: Polycomb-Associated Non-Coding RNAs. (from mRNA LF211275)
chr9	75061199	75088209	NMRK1	Homo sapiens nicotinamide riboside kinase 1 (NMRK1), transcript variant 1, mRNA. (from RefSeq NM_017881)
chr9	75088542	75147265	OSTF1	Homo sapiens osteoclast stimulating factor 1 (OSTF1), mRNA. (from RefSeq NM_012383)
chr9	75181519	75181621	RF00019	Sequence 10 from Patent WO2015055857. (from mRNA JE973592)
chr9	75198070	75198177	RNU6-1228P	RNA, U6 small nuclear 1228, pseudogene (from HGNC RNU6-1228P)
chr9	75401888	75402992	AL158073.1	AL158073.1 (from geneSymbol)
chr9	75579668	75588548	AL353780.1	AL353780.1 (from geneSymbol)
chr9	75724221	75724575	OTX2P1	orthodenticle homeobox 2 pseudogene 1 (from HGNC OTX2P1)
chr9	75890704	76195889	PCSK5	Homo sapiens proprotein convertase subtilisin/kexin type 5 (PCSK5), transcript variant 3, non-coding RNA. (from RefSeq NR_120409)
chr9	76286493	76288081	RBM22P5	RNA binding motif protein 22 pseudogene 5 (from HGNC RBM22P5)
chr9	76385516	76394505	RFK	Homo sapiens riboflavin kinase (RFK), mRNA. (from RefSeq NM_018339)
chr9	76398698	76399586	RPSAP9	ribosomal protein SA pseudogene 9 (from HGNC RPSAP9)
chr9	76419933	76420631	AL590664.1	AL590664.1 (from geneSymbol)
chr9	76441665	76507414	GCNT1	Homo sapiens glucosaminyl (N-acetyl) transferase 1, core 2 (GCNT1), transcript variant 5, mRNA. (from RefSeq NM_001097636)
chr9	76549281	76549771	PPIAP87	peptidylprolyl isomerase A pseudogene 87 (from HGNC PPIAP87)
chr9	76611376	76906087	PRUNE2	Homo sapiens prune homolog 2 (PRUNE2), transcript variant 1, mRNA. (from RefSeq NM_015225)
chr9	76736605	76863019	PCA3	prostate cancer associated 3 (non-protein coding) (from HGNC PCA3)
chr9	76779656	76779917	AL359314.1	AL359314.1 (from geneSymbol)
chr9	76785781	76786190	RF01894	CANCER MARKER AND THERAPEUTIC AGENT FOR CANCER. (from mRNA FW394177)
chr9	76931260	76932066	DNAJB5P1	DnaJ heat shock protein family (Hsp40) member B5 pseudogene 1 (from HGNC DNAJB5P1)
chr9	76970321	76971028	LYPLA2P3	lysophospholipase II pseudogene 3 (from HGNC LYPLA2P3)
chr9	76992098	76993108	AL353637.1	AL353637.1 (from geneSymbol)
chr9	77019654	77020953	FOXB2	Homo sapiens forkhead box B2 (FOXB2), mRNA. (from RefSeq NM_001013735)
chr9	77040415	77040673	ATP5MFP3	ATP synthase membrane subunit f pseudogene 3 (from HGNC ATP5MFP3)
chr9	77072099	77073295	RFC5P1	replication factor C 5 pseudogene 1 (from HGNC RFC5P1)
chr9	77176759	77178180	VPS13A-AS1	VPS13A antisense RNA 1 (from HGNC VPS13A-AS1)
chr9	77177444	77421541	VPS13A	Homo sapiens vacuolar protein sorting 13 homolog A (VPS13A), transcript variant A, mRNA. (from RefSeq NM_033305)
chr9	77423078	77648307	GNA14	Homo sapiens G protein subunit alpha 14 (GNA14), mRNA. (from RefSeq NM_004297)
chr9	77456294	77526697	GNA14-AS1	Homo sapiens GNA14 antisense RNA 1 (GNA14-AS1), long non-coding RNA. (from RefSeq NR_121184)
chr9	77580244	77580628	NUTF2P3	nuclear transport factor 2 pseudogene 3 (from HGNC NUTF2P3)
chr9	77635202	77635309	RNU6-1303P	RNA, U6 small nuclear 1303, pseudogene (from HGNC RNU6-1303P)
chr9	77716086	78031458	GNAQ	Homo sapiens G protein subunit alpha q (GNAQ), mRNA. (from RefSeq NM_002072)
chr9	78150531	78151193	AL353705.2	AL353705.2 (from geneSymbol)
chr9	78165464	78165778	RN7SKP59	RNA, 7SK small nuclear pseudogene 59 (from HGNC RN7SKP59)
chr9	78178262	78179512	AL353705.3	JP 2014500723-A/154200: Polycomb-Associated Non-Coding RNAs. (from mRNA LF346697)
chr9	78180213	78180693	AL353705.1	Sequence 431983 from Patent EP1572962. (from mRNA JD450959)
chr9	78219119	78219357	AL353705.4	AL353705.4 (from geneSymbol)
chr9	78236350	78271177	CEP78	centrosomal protein 78 (from HGNC CEP78)
chr9	78297142	78330093	PSAT1	Homo sapiens phosphoserine aminotransferase 1 (PSAT1), transcript variant 1, mRNA. (from RefSeq NM_058179)
chr9	78589157	78589539	AL592221.1	AL592221.1 (from geneSymbol)
chr9	78741719	78742744	MTND2P8	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 pseudogene 8 (from HGNC MTND2P8)
chr9	79036412	79037568	KRT18P24	keratin 18 pseudogene 24 (from HGNC KRT18P24)
chr9	79135436	79198314	AL512634.1	Homo sapiens cDNA clone IMAGE:4823434. (from mRNA BC042427)
chr9	79391303	79391759	CHCHD2P9	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 9 (from HGNC CHCHD2P9)
chr9	79515642	79532342	LNCARSR	LNCARSR (from geneSymbol)
chr9	79571772	79725499	TLE4	Homo sapiens transducin like enhancer of split 4 (TLE4), transcript variant 3, mRNA. (from RefSeq NM_007005)
chr9	79726068	79726321	AL353813.1	Homo sapiens cDNA clone IMAGE:4748672, partial cds. (from mRNA BC063695)
chr9	79850870	79851498	AL161912.3	Sequence 29655 from Patent EP1572962. (from mRNA JD048631)
chr9	79863018	79866875	NPAP1P6	nuclear pore associated protein 1 pseudogene 6 (from HGNC NPAP1P6)
chr9	79874695	79886678	AL161912.1	AL161912.1 (from geneSymbol)
chr9	79889000	79892007	AL161912.2	Sequence 484690 from Patent EP1572962. (from mRNA JD503666)
chr9	79913268	79915736	AL161912.4	Homo sapiens cDNA FLJ40278 fis, clone TESTI2027243. (from mRNA AK097597)
chr9	79975022	79990064	AL161782.1	AL161782.1 (from geneSymbol)
chr9	80030578	80034555	LINC01507	long intergenic non-protein coding RNA 1507 (from HGNC LINC01507)
chr9	80357028	80360338	NPAP1P4	nuclear pore associated protein 1 pseudogene 4 (from HGNC NPAP1P4)
chr9	80563570	80564630	MTCO1P51	mitochondrially encoded cytochrome c oxidase I pseudogene 51 (from HGNC MTCO1P51)
chr9	80565031	80565962	MTND2P9	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 pseudogene 9 (from HGNC MTND2P9)
