#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr22	43879678	43892013	PNPLA5	Homo sapiens patatin like phospholipase domain containing 5 (PNPLA5), transcript variant 1, mRNA. (from RefSeq NM_138814)
chr22	43923738	43947568	PNPLA3	Homo sapiens patatin like phospholipase domain containing 3 (PNPLA3), mRNA. (from RefSeq NM_025225)
chr22	43955420	43996533	SAMM50	Homo sapiens SAMM50 sorting and assembly machinery component (SAMM50), mRNA. (from RefSeq NM_015380)
chr22	43957026	43957348	AL035398.1	AL035398.1 (from geneSymbol)
chr22	44024276	44172949	PARVB	Homo sapiens parvin beta (PARVB), transcript variant 2, mRNA. (from RefSeq NM_013327)
chr22	44102778	44116232	AL033543.1	JP 2014500723-A/192569: Polycomb-Associated Non-Coding RNAs. (from mRNA LF385066)
chr22	44139364	44153626	AL031595.3	JP 2014500723-A/192569: Polycomb-Associated Non-Coding RNAs. (from mRNA LF385066)
chr22	44172955	44208468	PARVG	Homo sapiens parvin gamma (PARVG), transcript variant 2, mRNA. (from RefSeq NM_001137605)
chr22	44183030	44187739	AL031595.1	Homo sapiens mRNA for FLJ00097 protein. (from mRNA AK074042)
chr22	44210441	44229512	AL031595.2	Sequence 401396 from Patent EP1572962. (from mRNA JD420372)
chr22	44243666	44312851	SHISAL1	Homo sapiens shisa like 1 (SHISAL1), mRNA. (from RefSeq NM_001099294)
chr22	44365550	44366284	Z85994.1	Z85994.1 (from geneSymbol)
chr22	44413484	44414814	Z85994.2	Z85994.2 (from geneSymbol)
chr22	44443326	44444788	LINC01656	Homo sapiens long intergenic non-protein coding RNA 1656 (LINC01656), long non-coding RNA. (from RefSeq NR_109966)
chr22	44483494	44483717	MRPS18CP6	mitochondrial ribosomal protein S18C pseudogene 6 (from HGNC MRPS18CP6)
chr22	44486294	44486914	AL023973.1	Homo sapiens full length insert cDNA clone YX84H06. (from mRNA AF086048)
chr22	44492571	44498298	RTL6	Homo sapiens retrotransposon Gag like 6 (RTL6), mRNA. (from RefSeq NM_032287)
chr22	44566964	44568247	KRT18P23	keratin 18 pseudogene 23 (from HGNC KRT18P23)
chr22	44569351	44572341	LINC00207	Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 1, long non-coding RNA. (from RefSeq NR_028409)
chr22	44606938	44625419	LINC00229	Homo sapiens long intergenic non-protein coding RNA 229 (LINC00229), long non-coding RNA. (from RefSeq NR_044991)
chr22	44651834	44652379	ANP32BP2	acidic nuclear phosphoprotein 32 family member B pseudogene 2 (from HGNC ANP32BP2)
chr22	44702197	44737681	PRR5	Homo sapiens proline rich 5 (PRR5), transcript variant 1, mRNA. (from RefSeq NM_181333)
chr22	44702232	44862671	PRR5-ARHGAP8	Homo sapiens PRR5-ARHGAP8 readthrough (PRR5-ARHGAP8), mRNA. (from RefSeq NM_181334)
chr22	44752605	44862784	ARHGAP8	Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 2, mRNA. (from RefSeq NM_181335)
chr22	44881164	45009649	PHF21B	Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 5, non-coding RNA. (from RefSeq NR_134535)
chr22	44901546	44902471	Z83838.1	Homo sapiens, clone IMAGE:5240282, mRNA. (from mRNA BC037979)
chr22	45000564	45003619	AL079301.1	Homo sapiens uncharacterized LOC101927551 (LOC101927551), long non-coding RNA. (from RefSeq NR_147506)
chr22	45133019	45163781	NUP50-DT	Homo sapiens NUP50 divergent transcript (NUP50-DT), transcript variant 1, long non-coding RNA. (from RefSeq NR_038956)
chr22	45155538	45156011	Z82243.1	Z82243.1 (from geneSymbol)
chr22	45163840	45188015	NUP50	Homo sapiens nucleoporin 50 (NUP50), transcript variant 2, mRNA. (from RefSeq NM_007172)
chr22	45178989	45179310	AL008718.3	AL008718.3 (from geneSymbol)
chr22	45190337	45240769	KIAA0930	Homo sapiens KIAA0930 (KIAA0930), transcript variant 2, mRNA. (from RefSeq NM_001009880)
chr22	45200953	45201019	MIR1249	Homo sapiens microRNA 1249 (MIR1249), microRNA. (from RefSeq NR_031651)
chr22	45262272	45263585	AL008718.2	Homo sapiens, clone IMAGE:5769051, mRNA. (from mRNA BC043011)
chr22	45275598	45276085	AL008718.1	Sequence 15756 from Patent EP1572962. (from mRNA JD034732)
chr22	45284981	45295874	UPK3A	Homo sapiens uroplakin 3A (UPK3A), transcript variant 1, mRNA. (from RefSeq NM_006953)
chr22	45308981	45341955	FAM118A	Membrane; Single-pass membrane protein  (Potential). (from UniProt Q9NWS6)
chr22	45344062	45413567	SMC1B	Homo sapiens structural maintenance of chromosomes 1B (SMC1B), transcript variant 1, mRNA. (from RefSeq NM_148674)
chr22	45413690	45432496	RIBC2	Homo sapiens RIB43A domain with coiled-coils 2 (RIBC2), mRNA. (from RefSeq NM_015653)
chr22	45435863	45448743	AL021391.1	AL021391.1 (from geneSymbol)
chr22	45502890	45601135	FBLN1	Homo sapiens fibulin 1 (FBLN1), transcript variant D, mRNA. (from RefSeq NM_006486)
chr22	45604431	45605621	LINC01589	Homo sapiens long intergenic non-protein coding RNA 1589 (LINC01589), long non-coding RNA. (from RefSeq NR_131244)
chr22	45624530	45624632	RNU6-1161P	RNA, U6 small nuclear 1161, pseudogene (from HGNC RNU6-1161P)
chr22	45657018	45680130	Z95331.1	Sequence 3106 from Patent EP1572962. (from mRNA JD022082)
chr22	45671798	45845307	ATXN10	Homo sapiens ataxin 10 (ATXN10), transcript variant 1, mRNA. (from RefSeq NM_013236)
chr22	45760523	45760598	MIR4762	Homo sapiens microRNA 4762 (MIR4762), microRNA. (from RefSeq NR_039919)
chr22	45792417	45793636	Z84478.1	Z84478.1 (from geneSymbol)
chr22	45875931	45879247	BX324167.2	BX324167.2 (from geneSymbol)
chr22	45876127	45891438	BX324167.1	BX324167.1 (from geneSymbol)
chr22	45920361	45977129	WNT7B	Homo sapiens Wnt family member 7B (WNT7B), mRNA. (from RefSeq NM_058238)
chr22	46006615	46010777	BX537318.2	Homo sapiens dynein heavy chain -like pseudogene (LOC730668), non-coding RNA. (from RefSeq NR_027240)
chr22	46013605	46015498	BX537318.1	BX537318.1 (from geneSymbol)
chr22	46041008	46044853	LINC00899	Homo sapiens long intergenic non-protein coding RNA 899 (LINC00899), long non-coding RNA. (from RefSeq NR_027036)
chr22	46050458	46054144	PRR34	Homo sapiens proline rich 34 (PRR34), mRNA. (from RefSeq NM_018280)
chr22	46053092	46053560	AL121672.3	AL121672.3 (from geneSymbol)
chr22	46054459	46057210	PRR34-AS1	PRR34 antisense RNA 1 (from HGNC PRR34-AS1)
chr22	46055739	46058160	AL121672.1	Homo sapiens hypothetical LOC554174, mRNA (cDNA clone MGC:16743 IMAGE:4130428), complete cds. (from mRNA BC009388)
chr22	46067355	46069891	AL121672.2	AL121672.2 (from geneSymbol)
chr22	46086002	46113928	MIRLET7BHG	Homo sapiens MIRLET7B host gene (MIRLET7BHG), transcript variant 2, long non-coding RNA. (from RefSeq NR_110479)
chr22	46091043	46091126	MIR3619	Homo sapiens microRNA 3619 (MIR3619), microRNA. (from RefSeq NR_037413)
chr22	46112748	46112822	MIRLET7A3	Homo sapiens microRNA let-7a-3 (MIRLET7A3), microRNA. (from RefSeq NR_029478)
chr22	46113565	46113657	MIR4763	Homo sapiens microRNA 4763 (MIR4763), microRNA. (from RefSeq NR_039920)
chr22	46113685	46113768	MIRLET7B	Homo sapiens microRNA let-7b (MIRLET7B), microRNA. (from RefSeq NR_029479)
chr22	46150595	46243756	PPARA	Homo sapiens peroxisome proliferator activated receptor alpha (PPARA), transcript variant 5, mRNA. (from RefSeq NM_005036)
chr22	46163302	46165347	FP325332.1	Sequence 519372 from Patent EP1572962. (from mRNA JD538348)
chr22	46244012	46250679	CDPF1	Homo sapiens cysteine rich DPF motif domain containing 1 (CDPF1), mRNA. (from RefSeq NM_207327)
chr22	46255662	46263355	PKDREJ	Homo sapiens polycystin family receptor for egg jelly (PKDREJ), mRNA. (from RefSeq NM_006071)
chr22	46267963	46294008	TTC38	Homo sapiens tetratricopeptide repeat domain 38 (TTC38), mRNA. (from RefSeq NM_017931)
chr22	46295142	46296660	GTSE1-DT	Homo sapiens GTSE1 divergent transcript (GTSE1-DT), long non-coding RNA. (from RefSeq NR_024009)
chr22	46296740	46330810	GTSE1	Homo sapiens G2 and S-phase expressed 1 (GTSE1), mRNA. (from RefSeq NM_016426)
chr22	46335424	46357340	TRMU	Homo sapiens tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase (TRMU), transcript variant 1, mRNA. (from RefSeq NM_018006)
chr22	46360833	46537170	CELSR1	Homo sapiens cadherin EGF LAG seven-pass G-type receptor 1 (CELSR1), mRNA. (from RefSeq NM_014246)
chr22	46481328	46481760	AL031597.1	AL031597.1 (from geneSymbol)
chr22	46541494	46548196	AL021392.1	Homo sapiens cDNA FLJ34883 fis, clone NT2NE2016419. (from mRNA AK092202)
chr22	46620401	46679785	GRAMD4	Homo sapiens GRAM domain containing 4 (GRAMD4), mRNA. (from RefSeq NM_015124)
chr22	46684410	46738261	CERK	Homo sapiens ceramide kinase (CERK), mRNA. (from RefSeq NM_022766)
chr22	46761893	46762563	AL118516.1	JP 2014500723-A/17898: Polycomb-Associated Non-Coding RNAs. (from mRNA LF210395)
chr22	46762620	47175693	TBC1D22A	Homo sapiens TBC1 domain family member 22A (TBC1D22A), transcript variant 1, mRNA. (from RefSeq NM_014346)
chr22	46914091	46916042	TBC1D22A-AS1	Homo sapiens TBC1D22A antisense RNA 1 (TBC1D22A-AS1), long non-coding RNA. (from RefSeq NR_122047)
chr22	47115837	47117217	FP325331.1	Homo sapiens clone DNA165391 LPEQ6126 (UNQ6126) mRNA, complete cds. (from mRNA AY358194)
chr22	47259365	47261007	Z83836.1	Z83836.1 (from geneSymbol)
chr22	47345568	47373541	Z82186.1	Homo sapiens uncharacterized LOC339685 (LOC339685), long non-coding RNA. (from RefSeq NR_144462)
chr22	47461298	47487111	LINC01644	Homo sapiens long intergenic non-protein coding RNA 1644 (LINC01644), long non-coding RNA. (from RefSeq NR_109967)
chr22	47621042	47631569	LINC00898	Homo sapiens long intergenic non-protein coding RNA 898 (LINC00898), long non-coding RNA. (from RefSeq NR_033377)
chr22	47631673	47855600	AL117329.1	Homo sapiens uncharacterized LOC284930 (LOC284930), long non-coding RNA. (from RefSeq NR_122046)
chr22	47662558	47663603	AL117329.2	AL117329.2 (from geneSymbol)
chr22	47860670	47862062	AL121580.1	AL121580.1 (from geneSymbol)
chr22	47916727	47926264	FP325330.3	Homo sapiens piRNA piR-44858, complete sequence. (from mRNA DQ576746)
chr22	48044709	48048549	FP325330.1	FP325330.1 (from geneSymbol)
chr22	48052645	48058275	FP325330.2	FP325330.2 (from geneSymbol)
chr22	48139460	48141001	BX284656.2	BX284656.2 (from geneSymbol)
chr22	48141541	48143229	BX284656.1	BX284656.1 (from geneSymbol)
chr22	48254902	48259116	AL008720.1	AL008720.1 (from geneSymbol)
chr22	48274363	48274415	MIR3201	Homo sapiens microRNA 3201 (MIR3201), microRNA. (from RefSeq NR_036172)
chr22	48403461	48415571	Z72006.1	Z72006.1 (from geneSymbol)
chr22	48448889	48451217	Z82249.1	Z82249.1 (from geneSymbol)
chr22	48489459	48750823	FAM19A5	Homo sapiens family with sequence similarity 19 member A5, C-C motif chemokine like (FAM19A5), transcript variant 1, mRNA. (from RefSeq NM_001082967)
chr22	48538899	48547387	Z84468.1	Homo sapiens uncharacterized LOC284933 (LOC284933), long non-coding RNA. (from RefSeq NR_038917)
chr22	48780294	48780353	MIR4535	Homo sapiens microRNA 4535 (MIR4535), microRNA. (from RefSeq NR_039761)
chr22	48866769	48898386	LINC01310	Homo sapiens long intergenic non-protein coding RNA 1310 (LINC01310), long non-coding RNA. (from RefSeq NR_038944)
chr22	49166420	49188062	Z82202.2	Z82202.2 (from geneSymbol)
chr22	49213910	49214247	RPL35P8	ribosomal protein L35 pseudogene 8 (from HGNC RPL35P8)
chr22	49264200	49266080	Z82202.1	Z82202.1 (from geneSymbol)
chr22	49372923	49377119	AC207130.1	AC207130.1 (from geneSymbol)
chr22	49414523	49657504	C22orf34	Homo sapiens chromosome 22 open reading frame 34 (C22orf34), transcript variant 3, non-coding RNA. (from RefSeq NR_110523)
chr22	49500567	49501585	AL008636.1	AL008636.1 (from geneSymbol)
chr22	49534061	49534926	AL031593.1	AL031593.1 (from geneSymbol)
chr22	49543392	49543466	MIR3667	Homo sapiens microRNA 3667 (MIR3667), microRNA. (from RefSeq NR_037440)
chr22	49548680	49556473	Z97192.1	Homo sapiens cDNA FLJ44385 fis, clone TRACH3036456. (from mRNA AK126356)
chr22	49572263	49575426	Z97192.2	Homo sapiens cDNA FLJ39455 fis, clone PROST2010400, weakly similar to SPLICEOSOME ASSOCIATED PROTEIN 62. (from mRNA AK096774)
chr22	49612656	49615716	Z97192.3	Homo sapiens cDNA FLJ46319 fis, clone TESTI4042420. (from mRNA AK128192)
chr22	49718052	49724506	AL023802.1	Homo sapiens cDNA FLJ46287 fis, clone TESTI4032375. (from mRNA AK128164)
chr22	49738676	49739003	RN7SKP252	RNA, 7SK small nuclear pseudogene 252 (from HGNC RN7SKP252)
chr22	49757626	49758980	RPL5P35	ribosomal protein L5 pseudogene 35 (from HGNC RPL5P35)
chr22	49773282	49825900	BRD1	Homo sapiens bromodomain containing 1 (BRD1), transcript variant 2, mRNA. (from RefSeq NM_001304809)
chr22	49805451	49807208	Z98885.3	Sequence 89018 from Patent EP1572962. (from mRNA JD107994)
chr22	49817247	49817712	Z98885.1	Z98885.1 (from geneSymbol)
chr22	49832615	49837786	Z98885.2	Homo sapiens cDNA FLJ25346 fis, clone TST01172. (from mRNA AK058075)
chr22	49845928	49846090	AL117328.1	AL117328.1 (from geneSymbol)
chr22	49846455	49846720	RF00017	Sequence 508424 from Patent EP1572962. (from mRNA JD527400)
chr22	49851424	49853364	AL117328.2	Sequence 259368 from Patent EP1572962. (from mRNA JD278344)
chr22	49853841	49890078	ZBED4	Homo sapiens zinc finger BED-type containing 4 (ZBED4), mRNA. (from RefSeq NM_014838)
chr22	49900228	49918458	ALG12	Homo sapiens ALG12, alpha-1,6-mannosyltransferase (ALG12), mRNA. (from RefSeq NM_024105)
chr22	49902227	49904576	AL671710.1	AL671710.1 (from geneSymbol)
chr22	49918695	49927528	CRELD2	Homo sapiens cysteine rich with EGF like domains 2 (CRELD2), transcript variant 5, non-coding RNA. (from RefSeq NR_104295)
chr22	49933197	49934074	BX539320.1	BX539320.1 (from geneSymbol)
chr22	49960512	49964080	PIM3	Homo sapiens Pim-3 proto-oncogene, serine/threonine kinase (PIM3), mRNA. (from RefSeq NM_001001852)
chr22	49962865	49962939	MIR6821	Homo sapiens microRNA 6821 (MIR6821), microRNA. (from RefSeq NR_106879)
chr22	49994512	50012659	IL17REL	Homo sapiens interleukin 17 receptor E like (IL17REL), mRNA. (from RefSeq NM_001001694)
chr22	50015122	50054626	TTLL8	Monoglycylase which modifies both tubulin and non-  tubulin proteins, generating side chains of glycine on the gamma-  carboxyl groups of specific glutamate residues of target proteins.  Monoglycylates tubulin, with a preference for alpha-tubulin toward  beta-tubulin. Has the ability to modify non-tubulin proteins such  as ANP32A, ANP32B, SET and NCL. Involved in the side-chain  initiation step of the glycylation reaction by adding a single  glycine chain to generate monoglycine side chains. Not involved in  elongation step of the polyglycylation reaction (By similarity). (from UniProt A6PVC2)
chr22	50059390	50085902	MLC1	Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 1, mRNA. (from RefSeq NM_015166)
chr22	50089878	50161618	MOV10L1	Putative RNA helicase. Isoform 1 may play a role in male  germ cell development. (from UniProt Q9BXT6)
chr22	50092744	50096437	AL034546.1	Sequence 237543 from Patent EP1572962. (from mRNA JD256519)
chr22	50170730	50180294	PANX2	Homo sapiens pannexin 2 (PANX2), transcript variant 1, mRNA. (from RefSeq NM_052839)
chr22	50185916	50199598	TRABD	Homo sapiens TraB domain containing (TRABD), transcript variant 2, mRNA. (from RefSeq NM_025204)
chr22	50191723	50192402	AL022328.3	Sequence 201019 from Patent EP1572962. (from mRNA JD219995)
chr22	50199089	50200837	AL022328.4	AL022328.4 (from geneSymbol)
chr22	50200978	50217616	SELENOO	Homo sapiens selenoprotein O (SELENOO), mRNA. (from RefSeq NM_031454)
chr22	50205584	50206062	AL022328.1	AL022328.1 (from geneSymbol)
chr22	50208460	50209542	AL022328.2	AL022328.2 (from geneSymbol)
chr22	50217688	50244564	TUBGCP6	Homo sapiens tubulin gamma complex associated protein 6 (TUBGCP6), mRNA. (from RefSeq NM_020461)
chr22	50245182	50251385	HDAC10	Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 1, mRNA. (from RefSeq NM_032019)
chr22	50252902	50261825	MAPK12	Homo sapiens mitogen-activated protein kinase 12 (MAPK12), transcript variant 1, mRNA. (from RefSeq NM_002969)
chr22	50263712	50270393	MAPK11	Homo sapiens mitogen-activated protein kinase 11 (MAPK11), transcript variant 1, mRNA. (from RefSeq NM_002751)
chr22	50274978	50307627	PLXNB2	Cell surface receptor for SEMA4C, SEMA4D and SEMA4G that  plays an important role in cell-cell signaling. Binding to class 4  semaphorins promotes downstream activation of RHOA and  phosphorylation of ERBB2 at 'Tyr-1248'. Required for normal  differentiation and migration of neuronal cells during brain  corticogenesis and for normal embryonic brain development.  Regulates the migration of cerebellar granule cells in the  developing brain. Plays a role in RHOA activation and subsequent  changes of the actin cytoskeleton. Plays a role in axon guidance,  invasive growth and cell migration. May modulate the activity of  RAC1 and CDC42. Down-regulates macrophage migration in wound-  healing assays (in vitro) (By similarity). (from UniProt O15031)
chr22	50309029	50327060	DENND6B	Homo sapiens DENN domain containing 6B (DENND6B), mRNA. (from RefSeq NM_001001794)
chr22	50314630	50316008	CR559946.1	CR559946.1 (from geneSymbol)
chr22	50316034	50317025	CR559946.2	CR559946.2 (from geneSymbol)
chr22	50343330	50444374	PPP6R2	Homo sapiens protein phosphatase 6 regulatory subunit 2 (PPP6R2), transcript variant 3, mRNA. (from RefSeq NM_014678)
chr22	50444999	50475024	SBF1	Homo sapiens SET binding factor 1 (SBF1), mRNA. (from RefSeq NM_002972)
chr22	50481555	50486440	ADM2	Homo sapiens adrenomedullin 2 (ADM2), mRNA. (from RefSeq NM_001253845)
chr22	50486875	50490648	MIOX	myo-inositol oxygenase (from HGNC MIOX)
chr22	50502948	50507691	LMF2	Homo sapiens lipase maturation factor 2 (LMF2), transcript variant 1, mRNA. (from RefSeq NM_033200)
chr22	50508215	50523472	NCAPH2	Homo sapiens non-SMC condensin II complex subunit H2 (NCAPH2), transcript variant 2, mRNA. (from RefSeq NM_152299)
chr22	50523567	50525606	SCO2	Homo sapiens SCO2, cytochrome c oxidase assembly protein (SCO2), transcript variant 1, mRNA. (from RefSeq NM_005138)
chr22	50523567	50526439	SCO2	Homo sapiens SCO2, cytochrome c oxidase assembly protein (SCO2), transcript variant 2, mRNA. (from RefSeq NM_001169109)
chr22	50523925	50524780	U62317.2	Sequence 520446 from Patent EP1572962. (from mRNA JD539422)
chr22	50525751	50530056	TYMP	Homo sapiens thymidine phosphorylase (TYMP), transcript variant 2, mRNA. (from RefSeq NM_001953)
chr22	50530408	50532579	ODF3B	Homo sapiens outer dense fiber of sperm tails 3B (ODF3B), mRNA. (from RefSeq NM_001014440)
chr22	50542304	50542906	U62317.1	U62317.1 (from geneSymbol)
chr22	50542649	50543011	U62317.4	U62317.4 (from geneSymbol)
chr22	50548032	50551022	KLHDC7B	Contains 5 Kelch repeats. (from UniProt Q96G42)
chr22	50551111	50562905	SYCE3	Homo sapiens synaptonemal complex central element protein 3 (SYCE3), mRNA. (from RefSeq NM_001123225)
chr22	50568861	50578417	CPT1B	Homo sapiens carnitine palmitoyltransferase 1B (CPT1B), transcript variant 3, mRNA. (from RefSeq NM_152246)
chr22	50568994	50579752	CHKB-CPT1B	The sequence shown here is derived from an Ensembl  automatic analysis pipeline and should be considered as  preliminary data. (from UniProt H3BT56)
chr22	50578948	50582999	CHKB	Homo sapiens choline kinase beta (CHKB), mRNA. (from RefSeq NM_005198)
chr22	50583155	50587640	CHKB-DT	CHKB divergent transcript (from HGNC CHKB-DT)
chr22	50597151	50597599	U62317.3	U62317.3 (from geneSymbol)
chr22	50600684	50611551	MAPK8IP2	Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), mRNA. (from RefSeq NM_012324)
chr22	50625017	50628172	ARSA	Homo sapiens arylsulfatase A (ARSA), transcript variant 1, mRNA. (from RefSeq NM_000487)
chr22	50669803	50669901	RF00019	RF00019 (from geneSymbol)
chr22	50674641	50733210	SHANK3	SH3 and multiple ankyrin repeat domains 3 (from HGNC SHANK3)
chr22	50691259	50691363	RNU6-409P	RNA, U6 small nuclear 409, pseudogene (from HGNC RNU6-409P)
chr22	50735824	50738139	AC000036.1	Homo sapiens uncharacterized LOC105373100 (LOC105373100), long non-coding RNA. (from RefSeq NR_134637)
chr22	50738195	50745334	ACR	Homo sapiens acrosin (ACR), mRNA. (from RefSeq NM_001097)
chr22	50740592	50743520	AC002056.2	AC002056.2 (from geneSymbol)
chr22	50754674	50755434	AC002056.1	JP 2014500723-A/175665: Polycomb-Associated Non-Coding RNAs. (from mRNA LF368162)
chr22	50756947	50789186	RPL23AP82	ribosomal protein L23a pseudogene 82 (from HGNC RPL23AP82)
chr22	50767500	50783662	RABL2B	  Event=Alternative splicing; Named isoforms=3;  Name=1;    IsoId=Q9UNT1-1; Sequence=Displayed;  Name=2;    IsoId=Q9UNT1-2; Sequence=VSP_005532;  Name=3;    IsoId=Q9UNT1-3; Sequence=VSP_041061; (from UniProt Q9UNT1)
